ITEM: TIMESTEP
300000
ITEM: NUMBER OF ATOMS
3684
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 2.8000000000000000e+01
-5.0000000000000000e+00 2.7000000000000000e+01
-1.0000000000000000e+00 1.0000000000000000e+00
ITEM: ATOMS id x y vx vy diameter 
1914 11.8871 21.8334 0.15999 0.00429451 0.46 
1915 23.2732 12.6516 0.583934 0.0502332 0.46 
1916 19.1289 5.48871 0.546668 0.0240193 0.46 
1917 18.8325 18.8199 0.458377 -0.0353675 0.46 
1918 5.0896 19.5295 0.357855 -0.0248849 0.46 
1919 2.82708 0.982043 0.366726 0.0364251 0.46 
1920 2.25447 13.7828 0.525117 0.0262036 0.46 
1921 16.049 14.9149 0.511535 -0.0276338 0.46 
1922 10.9883 11.7276 0.540718 -0.0029404 0.46 
1923 22.3826 1.31231 0.332944 -0.0270724 0.46 
1924 0.143718 18.7092 0.483194 0.0843253 0.46 
1925 12.9662 13.6644 0.537163 -0.00433702 0.46 
1926 24.4456 5.67926 0.522324 0.020041 0.46 
1927 15.4763 11.8271 0.540676 -0.0125196 0.46 
1928 17.8533 0.554576 0.236324 -0.0233694 0.46 
1929 22.5589 18.1888 0.471972 -0.00485349 0.46 
1930 26.7106 21.8171 0.204982 0.00487959 0.46 
1931 13.9858 9.88552 0.545376 -0.00969028 0.46 
1932 14.7258 13.6967 0.537251 -0.00963129 0.46 
1933 19.2293 12.3343 0.560153 -0.012932 0.46 
1934 25.5063 20.297 0.343698 0.00154917 0.46 
1935 2.99364 0.591615 0.340861 0.026123 0.46 
1936 10.399 9.77884 0.545774 -0.00357089 0.46 
1937 16.452 20.2242 0.42263 -0.111672 0.46 
1938 15.0656 5.75288 0.566141 -0.0133394 0.46 
1939 6.81335 11.2923 0.538187 0.0122634 0.46 
1940 18.3379 3.61731 0.472996 0.0489481 0.46 
1941 20.618 8.11561 0.550657 0.010757 0.46 
1942 7.4477 4.44938 0.52145 -0.0385576 0.46 
1943 22.1176 11.6621 0.579169 0.0114648 0.46 
1944 27.452 20.6666 0.271321 0.0346374 0.46 
1945 16.6735 2.48061 0.552326 -0.0235555 0.46 
1946 12.2487 0.572461 0.306248 0.0307877 0.46 
1947 17.0524 20.6992 0.338263 0.00355152 0.46 
1948 13.7605 8.73978 0.549595 -0.0110057 0.46 
1949 3.24349 15.5368 0.521968 0.00104205 0.46 
1950 17.3248 14.3136 0.535625 -0.0396074 0.46 
1951 17.0339 7.73997 0.54749 -0.0012718 0.46 
1952 13.0579 12.1402 0.540411 -0.00594868 0.46 
1953 17.4321 1.30238 0.348835 -0.0241463 0.46 
1954 3.85327 5.39138 0.524707 -0.00149273 0.46 
1955 4.70961 5.79293 0.519693 0.017627 0.46 
1956 0.438043 11.3214 0.550321 0.0232464 0.46 
1957 11.0534 4.68683 0.510612 -0.00462961 0.46 
1958 18.6359 4.72772 0.512807 0.0308041 0.46 
1959 18.5886 3.98909 0.485685 0.0372935 0.46 
1960 17.4241 13.0093 0.540401 -0.0202495 0.46 
1961 19.0647 8.92772 0.551197 0.00989822 0.46 
1962 1.8476 10.8514 0.547673 0.0173454 0.46 
1963 10.5143 0.153708 0.128445 -0.0237973 0.46 
1964 7.05275 13.2684 0.53554 0.0167218 0.46 
1965 27.7015 19.5014 0.447774 0.0736008 0.46 
1966 1.5635 0.974341 0.378644 -0.0251412 0.46 
1967 7.85738 19.5887 0.461329 0.0511121 0.46 
1968 0.611675 6.14772 0.539954 0.0291023 0.46 
1969 12.9799 20.6445 0.426453 -0.00651118 0.46 
1970 11.4266 15.8145 0.524664 0.00636632 0.46 
1971 10.9231 2.76601 0.529593 0.00861516 0.46 
1972 21.3127 6.45365 0.552163 -0.00623866 0.46 
1973 12.6499 16.7366 0.525208 0.0127933 0.46 
1974 1.7122 8.05511 0.544519 0.0127852 0.46 
1975 4.8051 7.05546 0.511094 -0.0202942 0.46 
1976 23.2485 18.3746 0.450857 0.0132917 0.46 
1977 24.9652 7.64145 0.536399 0.0232365 0.46 
1978 20.7286 20.4673 0.331813 -0.0805944 0.46 
1979 14.8685 15.5718 0.513704 -0.00784281 0.46 
1980 22.4375 16.2193 0.558079 0.0110884 0.46 
1981 1.40139 2.96635 0.478371 -0.00466196 0.46 
1982 1.94973 18.683 0.454958 0.0412137 0.46 
1983 10.011 15.3338 0.523508 0.000718997 0.46 
1984 12.4137 7.93445 0.548107 -0.0113927 0.46 
1985 20.7925 7.14802 0.555128 0.00286545 0.46 
1986 2.0437 1.83533 0.440277 0.087041 0.46 
1987 5.24728 10.391 0.543921 0.0138099 0.46 
1988 14.6251 11.0449 0.542071 -0.00985346 0.46 
1989 1.68263 15.6162 0.515421 0.0108455 0.46 
1990 15.4984 5.77472 0.565539 -0.0159249 0.46 
1991 10.7084 6.20042 0.541598 -0.02139 0.46 
1992 6.08382 10.8237 0.539256 0.0155599 0.46 
1993 25.085 14.1437 0.545301 0.0193841 0.46 
1994 17.776 16.9437 0.523095 -0.0619001 0.46 
1995 20.4917 20.1478 0.343336 -0.0853907 0.46 
1996 22.0923 15.5495 0.561882 0.00910709 0.46 
1997 27.9387 5.00251 0.527199 0.028535 0.46 
1998 8.92583 0.57558 0.183797 0.0462918 0.46 
1999 16.9996 5.48375 0.56385 -0.0192615 0.46 
2000 8.51206 6.75019 0.523511 -0.0136198 0.46 
2001 23.3242 21.0388 0.234068 0.00174288 0.46 
2002 16.4424 4.31418 0.562762 -0.026465 0.46 
2003 10.2568 20.6325 0.416948 -0.0232771 0.46 
2004 27.0931 2.40504 0.464061 0.0028973 0.46 
2005 0.535904 20.2697 0.418034 0.0575561 0.46 
2006 16.3188 12.6119 0.539409 -0.0207105 0.46 
2007 8.58306 20.6395 0.34957 0.0432269 0.46 
2008 9.7906 0.625117 0.362487 -0.178549 0.46 
2009 5.32104 21.0574 0.249465 0.0028211 0.46 
2010 5.27594 0.19327 0.185722 -0.00221712 0.46 
2011 17.9288 9.24722 0.548336 -0.00310753 0.46 
2012 1.26398 2.18073 0.432866 0.00976468 0.46 
2013 17.097 4.72796 0.567757 -0.0376221 0.46 
2014 10.2964 7.62667 0.543039 -0.0166296 0.46 
2015 8.77834 7.60887 0.524057 -0.0127431 0.46 
2016 13.3192 4.12573 0.536055 0.0241652 0.46 
2017 14.4833 14.0527 0.532732 -0.0103759 0.46 
2018 24.4373 6.42545 0.528665 0.0203178 0.46 
2019 0.0238358 16.1891 0.510951 0.0308854 0.46 
2020 12.4396 8.69164 0.550365 -0.0105295 0.46 
2021 14.4251 19.8845 0.545533 0.0582712 0.46 
2022 10.0336 2.65775 0.530477 -0.00979965 0.46 
2023 6.51327 15.9879 0.51414 0.022576 0.46 
2024 3.68868 8.07714 0.54755 0.0110244 0.46 
2025 2.97311 10.6892 0.545537 0.0175207 0.46 
2026 8.21049 0.976209 0.620446 -0.101088 0.46 
2027 24.5808 19.0703 0.415023 0.0425494 0.46 
2028 18.9407 7.40305 0.558095 0.0252677 0.46 
2029 15.1959 0.541741 0.253756 -0.00988215 0.46 
2030 26.3384 21.0609 0.24252 0.00657573 0.46 
2031 15.7408 9.9523 0.544347 -0.010348 0.46 
2032 9.62147 3.31832 0.513352 -0.0242569 0.46 
2033 0.914015 1.80546 0.475199 0.0190571 0.46 
2034 14.4135 7.63076 0.556226 -0.0117234 0.46 
2035 24.3618 21.4237 0.22057 0.0126321 0.46 
2036 1.87553 16.3443 0.502866 0.00644444 0.46 
2037 16.0037 2.82969 0.530145 -0.0116386 0.46 
2038 8.98807 15.9273 0.51575 -0.00355834 0.46 
2039 16.5298 17.8872 0.517742 -0.0674614 0.46 
2040 2.13209 9.32901 0.546851 0.014819 0.46 
2041 12.1588 20.6184 0.453674 -0.00633178 0.46 
2042 19.5002 14.8916 0.548406 -0.0227008 0.46 
2043 0.563148 3.79604 0.501684 0.00827724 0.46 
2044 26.6478 2.43611 0.46305 0.00733503 0.46 
2045 1.66282 13.3036 0.552775 -0.00849485 0.46 
2046 6.45794 1.72853 0.530099 -0.0693343 0.46 
2047 6.85935 6.22927 0.518827 -0.0183863 0.46 
2048 20.7435 2.51066 0.492488 0.0426076 0.46 
2049 21.6999 10.1446 0.556422 0.0148205 0.46 
2050 2.70016 12.2162 0.537521 0.0203367 0.46 
2051 10.1361 12.6161 0.536315 -0.00240168 0.46 
2052 9.59308 20.9705 0.376707 0.0173439 0.46 
2053 22.8399 10.4429 0.562341 0.0334268 0.46 
2054 22.3495 5.94184 0.55426 0.00315598 0.46 
2055 16.2314 3.93512 0.557517 -0.0239999 0.46 
2056 3.56803 21.0494 0.256242 0.0261724 0.46 
2057 8.45981 9.15531 0.543225 -0.00377419 0.46 
2058 12.0447 14.4373 0.53918 -0.00652897 0.46 
2059 8.53873 21.4409 0.280138 0.0339917 0.46 
2060 3.57545 12.2662 0.533322 0.0252841 0.46 
2061 26.364 10.8693 0.560063 0.0258312 0.46 
2062 13.5705 15.4927 0.52374 0.00458941 0.46 
2063 19.8462 8.12862 0.556927 0.0102099 0.46 
2064 8.50551 13.7868 0.53244 0.00391858 0.46 
2065 8.58468 4.44789 0.516626 -0.0298205 0.46 
2066 5.01207 16.1814 0.523575 -0.0105374 0.46 
2067 19.5801 14.3201 0.553605 -0.0218843 0.46 
2068 10.6154 19.775 0.465015 -0.0402885 0.46 
2069 17.4983 13.41 0.559005 -0.0223691 0.46 
2070 18.2657 5.477 0.558603 0.0441908 0.46 
2071 3.58395 4.66817 0.509895 0.00506855 0.46 
2072 15.5023 11.074 0.541918 -0.0117242 0.46 
2073 10.5638 12.4655 0.536533 -0.00524826 0.46 
2074 14.2215 15.1061 0.520991 -0.00175971 0.46 
2075 26.8132 20.2968 0.368309 0.0334727 0.46 
2076 1.40692 13.7106 0.531921 0.0092502 0.46 
2077 6.15722 6.41735 0.520274 -0.00955893 0.46 
2078 20.9426 10.9897 0.561236 0.0102209 0.46 
2079 23.6044 15.5956 0.566735 0.0421853 0.46 
3693 3.39524 17.8428 0.496772 -0.0366282 0.46 
2081 20.9688 8.79945 0.552429 0.013222 0.46 
2082 4.60098 0.959903 0.398005 0.0655147 0.46 
2083 2.12479 11.7133 0.542832 0.0189488 0.46 
2084 0.585552 10.5618 0.549917 0.0191261 0.46 
2085 25.0646 10.1158 0.563937 0.0138746 0.46 
2086 1.99179 8.90479 0.546491 0.0142957 0.46 
2087 0.671963 2.63156 0.46447 0.00704151 0.46 
2088 17.3741 20.3206 0.406255 -0.0196691 0.46 
2089 15.3037 2.43372 0.499967 0.00328523 0.46 
2090 17.9613 12.3205 0.547717 -0.0194004 0.46 
2091 12.3917 12.4997 0.539592 -0.00368409 0.46 
2092 22.3871 3.66423 0.535067 -0.0182153 0.46 
2093 10.5555 21.4119 0.340254 -0.0138154 0.46 
2094 20.4164 12.4525 0.565069 0.00143539 0.46 
2095 11.5648 9.90589 0.555766 -0.0102492 0.46 
2096 27.4769 19.8959 0.41102 0.0547885 0.46 
2097 6.57699 5.37149 0.519651 -0.0245295 0.46 
2098 2.06741 19.9083 0.455634 -0.0708882 0.46 
2099 4.03611 4.07914 0.5086 0.00259355 0.46 
2100 2.68798 11.0268 0.545676 0.0186957 0.46 
2101 8.9132 13.6281 0.530153 -0.00158894 0.46 
2102 27.1896 11.0487 0.556844 0.0282371 0.46 
2103 9.89536 7.46769 0.537816 -0.0127253 0.46 
2104 6.72158 4.61737 0.521638 -0.034052 0.46 
2105 16.0995 19.0001 0.545058 -0.0573168 0.46 
2106 24.8082 7.23029 0.534598 0.0225557 0.46 
2107 22.8581 8.67745 0.547465 0.0183672 0.46 
2108 12.1597 12.8755 0.538316 -0.00198032 0.46 
2109 21.3252 9.91077 0.555711 0.0141729 0.46 
2110 24.2475 16.9335 0.540879 0.0460824 0.46 
2111 10.1188 16.0821 0.518788 0.00196378 0.46 
2112 6.41172 11.493 0.53752 0.0147196 0.46 
2113 9.7414 4.43126 0.514351 -0.0170109 0.46 
2114 22.5085 19.5247 0.367374 -0.0209952 0.46 
2115 26.1458 10.0225 0.564894 0.0228116 0.46 
2116 15.3969 13.3354 0.541152 -0.0122259 0.46 
2117 23.6065 19.883 0.336051 0.0132124 0.46 
2118 9.27921 20.1465 0.419261 0.018657 0.46 
2119 15.0776 10.3044 0.54355 -0.0104069 0.46 
2120 11.56 11.7344 0.544226 -0.00464002 0.46 
2121 11.8882 5.14762 0.576158 0.0621717 0.46 
2122 6.80013 21.438 0.237915 -0.0121631 0.46 
2123 9.80131 11.9375 0.537131 -0.00323031 0.46 
2124 13.9825 6.08264 0.56902 -0.00545247 0.46 
2125 10.0602 19.1536 0.471054 -0.0194983 0.46 
2126 26.3278 3.19409 0.52438 0.0333424 0.46 
2127 1.00637 10.6591 0.549059 0.0179511 0.46 
2128 5.8625 5.59924 0.521153 -0.0154569 0.46 
2129 19.0574 8.47683 0.553489 0.0131577 0.46 
2130 16.892 21.4293 0.218685 -0.0171279 0.46 
2131 21.162 19.6856 0.372563 -0.0558576 0.46 
2132 22.4815 11.3958 0.579383 0.0124715 0.46 
2133 2.23813 2.66758 0.500723 0.041059 0.46 
2134 10.3554 8.49679 0.545726 -0.0102993 0.46 
2135 26.8864 7.76088 0.536782 0.0319016 0.46 
2136 19.9725 4.75592 0.528208 0.00950717 0.46 
2137 18.8406 14.0332 0.549977 -0.0242025 0.46 
2138 10.4592 21.0086 0.422823 -0.0430011 0.46 
2139 14.8606 9.16338 0.547309 -0.0109316 0.46 
2140 19.1986 2.89505 0.479651 0.0331648 0.46 
2141 23.9202 7.08528 0.537518 0.0224462 0.46 
2142 6.51362 0.188283 0.139872 0.0093327 0.46 
2143 20.4273 17.1527 0.521732 -0.0269984 0.46 
2144 22.487 14.0382 0.564058 0.0154437 0.46 
2145 17.4302 12.2761 0.547363 -0.0197718 0.46 
2146 3.543 11.1991 0.542838 0.0180304 0.46 
2147 7.80018 1.73547 0.551114 -0.0917517 0.46 
2148 4.00732 21.0601 0.257758 0.0267579 0.46 
2149 10.1581 21.3919 0.380575 -0.00299796 0.46 
2150 20.5624 10.3092 0.556961 0.0107272 0.46 
2151 18.0697 5.85782 0.554613 0.0398369 0.46 
2152 3.83663 19.5839 0.372651 -0.0043324 0.46 
2153 2.0398 4.85935 0.507502 0.00898364 0.46 
2154 7.69761 8.22221 0.543056 -0.00770239 0.46 
2155 0.788225 12.5897 0.557577 0.0383597 0.46 
2156 14.6729 14.4183 0.526312 -0.0120397 0.46 
2157 16.9955 14.1073 0.527026 -0.0289442 0.46 
2158 23.7061 12.7682 0.582767 0.0714396 0.46 
2159 9.58745 14.2498 0.529957 -0.00424732 0.46 
2160 22.0758 11.2354 0.571082 0.0142267 0.46 
2161 8.09655 13.9738 0.536505 0.00545462 0.46 
2162 22.3089 7.11967 0.542868 0.0211316 0.46 
2163 20.9592 15.7346 0.553553 -0.00658663 0.46 
2164 0.79177 5.75031 0.518794 0.0151392 0.46 
2165 6.66853 0.584704 0.379413 -0.0553358 0.46 
2166 2.97707 13.4472 0.550163 0.0378331 0.46 
2167 25.1872 8.53098 0.544277 0.015728 0.46 
2168 25.9274 15.2717 0.550056 0.0587148 0.46 
2169 4.87381 18.2607 0.491169 -0.0153492 0.46 
2170 10.169 10.8638 0.548163 -0.00340949 0.46 
2171 27.2761 4.65255 0.524965 0.0322475 0.46 
2172 9.11072 6.13075 0.522886 -0.0127095 0.46 
2173 10.0135 10.0227 0.543018 -0.00219447 0.46 
2174 25.0719 6.88718 0.531641 0.0236244 0.46 
3692 26.5335 10.1103 0.563024 0.0254308 0.46 
2176 6.14914 5.27234 0.519936 -0.021837 0.46 
2177 21.5536 12.3111 0.577158 0.000531757 0.46 
2178 14.8017 12.1842 0.540041 -0.0102301 0.46 
2179 12.686 6.01928 0.577085 0.00850917 0.46 
2180 8.81872 3.69228 0.52701 -0.0517825 0.46 
2181 23.8171 11.7027 0.560888 -0.010477 0.46 
2182 24.9458 16.9191 0.529878 0.0502807 0.46 
2183 25.2438 18.586 0.446325 0.0702469 0.46 
2184 19.4088 19.9004 0.331119 0.0597523 0.46 
2185 18.915 1.77589 0.439867 0.0059002 0.46 
2186 0.515745 3.03426 0.477766 0.00487548 0.46 
2187 4.30229 13.2849 0.542922 0.00610483 0.46 
2188 13.581 19.1911 0.512455 0.0430641 0.46 
2189 13.8167 15.8052 0.520453 0.00842515 0.46 
2190 26.7848 14.9889 0.533956 0.0438455 0.46 
2191 15.7313 10.7051 0.542747 -0.0114722 0.46 
2192 0.990279 11.846 0.544612 0.0167349 0.46 
2193 23.9362 12.1229 0.549521 -0.0118937 0.46 
2194 11.9193 9.69943 0.553113 -0.0274263 0.46 
2195 12.5423 15.987 0.523809 0.00729335 0.46 
2196 21.8602 1.70933 0.389716 -0.00146971 0.46 
2197 5.69255 0.187485 0.160301 0.00430267 0.46 
2198 1.66768 2.01019 0.445993 0.0905132 0.46 
2199 27.509 5.796 0.527827 0.0309727 0.46 
2200 0.12895 19.4913 0.458761 0.0829159 0.46 
2201 20.8393 18.6015 0.436027 -0.038351 0.46 
2202 5.93635 13.0141 0.534254 0.0159051 0.46 
2203 16.3717 7.3391 0.55167 -0.00856529 0.46 
2204 0.304972 16.5001 0.499672 0.0330386 0.46 
2205 25.5451 19.5528 0.381982 0.0114862 0.46 
2206 14.1278 12.5457 0.539365 -0.00841199 0.46 
2207 22.7217 19.1268 0.39273 -0.017646 0.46 
2208 26.3636 15.1351 0.537457 0.0471801 0.46 
2209 22.717 12.1522 0.596228 0.0230114 0.46 
2210 13.8033 14.4096 0.530867 -0.00486337 0.46 
2211 0.401153 2.26233 0.455934 0.00718735 0.46 
2212 8.728 17.4935 0.492398 -0.00674025 0.46 
2213 10.9767 0.940299 0.439434 -0.0209568 0.46 
2214 11.0183 7.5604 0.542996 -0.0186272 0.46 
2215 0.148697 8.10254 0.546216 0.0210977 0.46 
2216 10.4488 4.19869 0.513475 -0.0106912 0.46 
2217 25.2958 8.96445 0.547162 0.0154571 0.46 
2218 22.0836 9.94039 0.55562 0.0162744 0.46 
2219 4.7079 4.64032 0.520958 -0.00549316 0.46 
2220 7.27472 6.35732 0.519552 -0.0195662 0.46 
2221 25.0128 16.4923 0.543933 0.0564421 0.46 
2222 27.0625 19.1377 0.456245 0.0704301 0.46 
2223 17.2113 19.9538 0.467654 -0.0388746 0.46 
2224 5.33901 19.1925 0.413164 -0.00929415 0.46 
2225 2.83162 4.55085 0.507071 0.0099131 0.46 
2226 12.458 10.9876 0.544799 -0.00539945 0.46 
2227 22.1723 4.03248 0.53552 -0.0129702 0.46 
2228 26.4945 2.81155 0.504864 0.0213184 0.46 
2229 2.34728 20.2335 0.239557 0.0856678 0.46 
2230 9.20572 19.3753 0.4614 0.00180296 0.46 
2231 25.9709 12.3684 0.552888 0.0287721 0.46 
2232 5.80745 16.5046 0.515135 0.0152581 0.46 
2233 7.21324 15.4401 0.520523 0.024033 0.46 
2234 6.07659 8.3023 0.557817 0.0137545 0.46 
2235 18.605 19.1971 0.433567 -0.0333913 0.46 
2236 5.63238 8.1859 0.558451 0.0122567 0.46 
2237 8.83548 8.94624 0.544936 -0.00472593 0.46 
2238 1.41579 17.9838 0.479401 0.0383434 0.46 
2239 5.21675 9.22949 0.545178 0.0095574 0.46 
2240 4.59253 5.38514 0.517877 0.0197835 0.46 
2241 23.795 5.97123 0.524768 0.016531 0.46 
2242 27.729 15.8852 0.521893 0.0315616 0.46 
2243 21.2714 18.5806 0.429429 -0.0677798 0.46 
2244 24.0069 5.6296 0.521344 0.0149959 0.46 
2245 17.3199 17.5495 0.515104 -0.0769309 0.46 
2246 21.4116 18.2128 0.471498 -0.06292 0.46 
2247 15.9508 5.0355 0.565056 -0.0194122 0.46 
2248 11.8812 17.6345 0.520688 0.00909285 0.46 
2249 23.9357 21.4225 0.213095 0.0110879 0.46 
2250 2.68626 13.7696 0.529712 0.024141 0.46 
2251 20.8376 13.9021 0.56344 0.000947196 0.46 
2252 20.2065 15.3516 0.550529 -0.012617 0.46 
2253 11.8273 18.7862 0.507953 0.00364062 0.46 
2254 10.311 17.5698 0.503453 -0.00193468 0.46 
2255 9.96522 8.31245 0.547479 -0.00834639 0.46 
2256 21.4745 6.87885 0.550765 -0.00371957 0.46 
2257 17.1531 3.24734 0.55315 -0.0360337 0.46 
2258 6.9531 8.26028 0.537018 -0.00253213 0.46 
2259 16.1722 8.46306 0.547992 -0.00869983 0.46 
2260 23.258 14.533 0.579578 0.047294 0.46 
2261 22.8273 2.93052 0.538845 -0.00859154 0.46 
2262 4.81592 19.8968 0.321345 -0.017798 0.46 
2263 3.64066 4.23927 0.505952 0.00533203 0.46 
2264 7.29876 16.3454 0.511191 0.0181065 0.46 
2265 3.96893 11.2904 0.542119 0.016675 0.46 
2266 21.4907 3.63495 0.536994 -0.00696139 0.46 
2267 22.7019 1.74648 0.399859 -0.026275 0.46 
2268 20.1723 10.9297 0.557537 0.00654377 0.46 
2269 14.841 19.0846 0.529371 0.0374577 0.46 
2270 25.982 19.5618 0.399488 0.0360058 0.46 
2271 13.3604 14.4161 0.533077 -0.00286545 0.46 
2272 7.39167 2.50265 0.525134 -0.0783244 0.46 
2273 10.6698 18.6315 0.4896 -0.0124334 0.46 
2274 16.5824 6.96956 0.552055 -0.0076745 0.46 
2275 5.60208 12.3331 0.535577 0.0183603 0.46 
2276 13.6482 13.293 0.537409 -0.00700335 0.46 
2277 17.7977 18.5151 0.48488 -0.0912021 0.46 
2278 24.3657 15.5929 0.564193 0.0521666 0.46 
2279 6.4491 11.061 0.538716 0.0137701 0.46 
2280 19.3525 13.5043 0.556046 -0.0141244 0.46 
2281 20.5672 9.8735 0.555458 0.0118183 0.46 
2282 23.9301 13.628 0.561241 0.058253 0.46 
2283 11.5609 1.71818 0.540359 0.0135542 0.46 
2284 7.14381 20.2879 0.300157 0.00239725 0.46 
2285 17.7168 17.3741 0.521287 -0.0684233 0.46 
2286 4.59657 14.7512 0.53526 0.00618261 0.46 
2287 27.0481 4.28401 0.523474 0.0334011 0.46 
2288 18.4691 12.1901 0.554653 -0.013998 0.46 
2289 0.33362 19.8805 0.437263 0.0758215 0.46 
2290 13.3164 4.8908 0.547582 0.00982272 0.46 
2291 17.051 8.49232 0.546095 -0.00308542 0.46 
2292 10.1516 5.65328 0.521469 -0.00925531 0.46 
2293 26.1069 1.72569 0.446496 -0.0183654 0.46 
2294 9.22412 9.61524 0.543098 -0.00246065 0.46 
2295 20.5879 15.1085 0.555014 -0.00783283 0.46 
2296 24.7666 15.3768 0.564548 0.0567702 0.46 
2297 23.3657 7.69858 0.546322 0.0235994 0.46 
2298 22.4659 8.44288 0.549227 0.0187744 0.46 
2299 16.1186 12.227 0.540168 -0.0172883 0.46 
2300 20.0803 12.179 0.563253 0.000732517 0.46 
2301 7.65766 7.74869 0.526763 -0.0172669 0.46 
2302 21.6112 0.174866 0.222645 0.00399028 0.46 
2303 20.3701 13.9941 0.561386 -0.00724761 0.46 
2304 6.564 8.08409 0.530103 0.001319 0.46 
2305 18.6789 8.2145 0.553455 0.0182001 0.46 
2306 0.373379 12.4854 0.55606 0.027668 0.46 
2307 24.1402 9.00304 0.54769 0.0213327 0.46 
2308 1.09863 2.59503 0.4647 0.00750149 0.46 
2309 5.06558 21.44 0.226427 0.00986591 0.46 
2310 22.9653 12.9645 0.573384 0.0366183 0.46 
2311 14.8217 16.0069 0.507159 -0.0065883 0.46 
2312 20.2707 7.88268 0.544814 0.0162878 0.46 
2313 21.0682 5.13172 0.545146 0.00490698 0.46 
2314 23.969 2.63452 0.540205 -0.00434973 0.46 
2315 19.852 20.6284 0.383624 -0.0087443 0.46 
2316 0.719558 8.62241 0.547048 0.0183671 0.46 
2317 5.95662 0.974239 0.438532 -0.00506295 0.46 
2318 9.4408 11.2598 0.54205 -0.00557019 0.46 
2319 20.8757 5.54412 0.533666 -0.0126863 0.46 
2320 15.0676 19.4593 0.553836 0.0220077 0.46 
2321 23.1202 1.79115 0.415533 0.00212514 0.46 
2322 3.529 1.33356 0.405412 0.00775347 0.46 
2323 12.0308 10.979 0.544434 -0.00662248 0.46 
2324 15.3545 14.0671 0.534432 -0.0164916 0.46 
2325 17.7275 4.68536 0.485846 0.0698358 0.46 
2326 7.4461 14.3394 0.520402 0.0314271 0.46 
2327 17.1844 18.4622 0.533818 -0.0567353 0.46 
2328 25.4348 11.8085 0.557647 0.0224218 0.46 
2329 8.41825 5.15888 0.517253 -0.0242606 0.46 
2330 13.8366 21.4347 0.221351 0.0159636 0.46 
2331 10.0852 20.2604 0.394689 -0.00430119 0.46 
2332 4.71137 20.6884 0.271684 0.0167668 0.46 
2333 13.5418 3.76112 0.533283 0.0270747 0.46 
2334 7.06144 14.5719 0.516438 0.0238144 0.46 
2335 19.2387 19.5266 0.338636 0.0407284 0.46 
2336 4.23318 9.78286 0.54411 0.0121253 0.46 
2337 22.4024 5.18157 0.538636 -0.00350371 0.46 
2338 6.93272 0.204773 0.147996 0.00467861 0.46 
2339 9.22656 21.7985 0.131355 -0.0101163 0.46 
3691 16.1428 6.19037 0.560796 -0.0158658 0.46 
2341 12.4856 5.61881 0.57653 0.0216709 0.46 
2342 4.33295 0.58326 0.380217 0.026397 0.46 
2343 21.7001 0.923752 0.304971 0.00524853 0.46 
2344 13.9711 18.3869 0.514346 0.044719 0.46 
2345 26.6571 10.5377 0.560092 0.0265397 0.46 
2346 7.27886 19.5049 0.42956 0.0240693 0.46 
2347 23.9026 9.71423 0.553815 0.0185507 0.46 
2348 27.4869 18.345 0.487758 0.084236 0.46 
2349 21.4843 5.83593 0.560412 0.0230643 0.46 
2350 7.30194 20.6787 0.291942 -0.00396379 0.46 
2351 18.661 10.4521 0.551692 0.000459041 0.46 
2352 13.0992 8.33462 0.549956 -0.0114445 0.46 
2353 10.7156 15.5846 0.52286 0.00531722 0.46 
2354 24.6695 13.5375 0.543478 0.0139606 0.46 
2355 15.1584 21.4255 0.247463 0.00699753 0.46 
2356 5.4149 20.2987 0.296704 -0.00299634 0.46 
2357 27.196 3.14334 0.499318 0.0146515 0.46 
2358 8.69318 0.19032 0.173041 0.0300063 0.46 
2359 21.3807 7.70644 0.55259 0.0136897 0.46 
2360 18.5236 17.022 0.520363 -0.0483723 0.46 
2361 4.68427 19.4904 0.357946 -0.0065353 0.46 
2362 5.1974 11.2051 0.544369 0.0188937 0.46 
2363 12.2393 2.89241 0.517892 0.0341035 0.46 
2364 14.848 6.88877 0.561587 -0.0126487 0.46 
2365 4.54137 20.3127 0.291851 0.0186232 0.46 
2366 16.3588 5.82077 0.562911 -0.0179824 0.46 
2367 15.322 3.88781 0.551124 -0.00706595 0.46 
2368 21.1729 21.1204 0.238259 -0.026553 0.46 
2369 9.3684 2.18105 0.559783 -0.104541 0.46 
2370 18.2068 18.4234 0.486991 -0.0638862 0.46 
2371 6.06894 15.3841 0.518419 0.0255381 0.46 
2372 16.3393 19.3364 0.568854 -0.0853327 0.46 
2373 9.60612 9.39357 0.544618 -0.00249815 0.46 
2374 22.3773 17.0904 0.542768 -0.000795887 0.46 
2375 8.25017 1.73663 0.558751 -0.0823481 0.46 
2376 22.1698 5.53604 0.545326 0.000925629 0.46 
2377 1.41102 6.3628 0.535194 0.00759299 0.46 
2378 2.24491 19.5051 0.594122 0.0190666 0.46 
2379 2.23973 6.04677 0.517223 0.00712555 0.46 
2380 25.9206 2.09487 0.457381 -0.0113028 0.46 
2381 10.0159 20.9943 0.403904 -0.0104795 0.46 
2382 10.6388 7.35465 0.543841 -0.0206007 0.46 
2383 21.4411 1.71333 0.396068 0.0179214 0.46 
2384 19.9292 18.8645 0.409977 -0.0380435 0.46 
2385 22.2758 19.1628 0.393032 -0.0275031 0.46 
2386 5.96146 19.4808 0.363309 -0.000928007 0.46 
